Day,District,timeSlot,level1,level2,level3,level4
26,13,131,,,,
26,13,132,,,,
26,13,133,,,,
26,13,134,,,,
26,13,135,,,,
26,13,136,,,,
26,13,137,,,,
26,13,138,,,,
26,13,139,424.0,33.0,5.0,12.0
26,13,140,500.0,27.0,8.0,5.0
26,13,141,416.0,38.0,11.0,12.0
26,13,142,,,,
26,13,143,,,,
26,13,144,,,,
26,14,1,,,,
26,14,2,,,,
26,14,3,,,,
26,14,4,,,,
26,14,5,,,,
26,14,6,,,,
26,14,7,,,,
26,14,8,,,,
26,14,9,,,,
26,14,10,,,,
26,14,11,,,,
26,14,12,,,,
26,14,13,,,,
26,14,14,,,,
26,14,15,,,,
26,14,16,,,,
26,14,17,,,,
26,14,18,,,,
26,14,19,,,,
26,14,20,,,,
26,14,21,,,,
26,14,22,,,,
26,14,23,,,,
26,14,24,,,,
26,14,25,,,,
26,14,26,,,,
26,14,27,,,,
26,14,28,,,,
26,14,29,,,,
26,14,30,,,,
26,14,31,,,,
26,14,32,,,,
26,14,33,,,,
26,14,34,,,,
26,14,35,,,,
26,14,36,,,,
26,14,37,,,,
26,14,38,,,,
26,14,39,,,,
26,14,40,,,,
26,14,41,,,,
26,14,42,,,,
26,14,43,1285.0,161.0,44.0,39.0
26,14,44,1394.0,243.0,69.0,41.0
26,14,45,1333.0,230.0,76.0,31.0
26,14,46,,,,
26,14,47,,,,
26,14,48,,,,
26,14,49,,,,
26,14,50,,,,
26,14,51,,,,
26,14,52,,,,
26,14,53,,,,
26,14,54,,,,
26,14,55,1488.0,352.0,115.0,78.0
26,14,56,1501.0,397.0,134.0,85.0
26,14,57,1499.0,366.0,127.0,64.0
26,14,58,,,,
26,14,59,,,,
26,14,60,,,,
26,14,61,,,,
26,14,62,,,,
26,14,63,,,,
26,14,64,,,,
26,14,65,,,,
26,14,66,,,,
26,14,67,1448.0,304.0,107.0,68.0
26,14,68,1484.0,291.0,108.0,61.0
26,14,69,1507.0,287.0,118.0,62.0
26,14,70,,,,
26,14,71,,,,
26,14,72,,,,
26,14,73,,,,
26,14,74,,,,
26,14,75,,,,
26,14,76,,,,
26,14,77,,,,
26,14,78,,,,
26,14,79,1454.0,290.0,81.0,84.0
26,14,80,1426.0,315.0,120.0,68.0
26,14,81,1502.0,312.0,89.0,51.0
26,14,82,,,,
26,14,83,,,,
26,14,84,,,,
26,14,85,,,,
26,14,86,,,,
26,14,87,,,,
26,14,88,,,,
26,14,89,,,,
26,14,90,,,,
26,14,91,1436.0,345.0,116.0,58.0
26,14,92,1429.0,309.0,110.0,64.0
26,14,93,1346.0,356.0,96.0,82.0
26,14,94,,,,
26,14,95,,,,
26,14,96,,,,
26,14,97,,,,
26,14,98,,,,
26,14,99,,,,
26,14,100,,,,
26,14,101,,,,
26,14,102,,,,
26,14,103,1344.0,481.0,128.0,97.0
26,14,104,1414.0,462.0,157.0,89.0
26,14,105,1370.0,428.0,159.0,73.0
26,14,106,,,,
26,14,107,,,,
26,14,108,,,,
26,14,109,,,,
26,14,110,,,,
26,14,111,,,,
26,14,112,,,,
26,14,113,,,,
26,14,114,,,,
26,14,115,1386.0,418.0,123.0,84.0
26,14,116,1470.0,403.0,132.0,65.0
26,14,117,1476.0,433.0,142.0,66.0
26,14,118,,,,
26,14,119,,,,
26,14,120,,,,
26,14,121,,,,
26,14,122,,,,
26,14,123,,,,
26,14,124,,,,
26,14,125,,,,
26,14,126,,,,
26,14,127,1553.0,352.0,66.0,36.0
26,14,128,1634.0,326.0,104.0,63.0
26,14,129,1504.0,300.0,63.0,54.0
26,14,130,,,,
26,14,131,,,,
26,14,132,,,,
26,14,133,,,,
26,14,134,,,,
26,14,135,,,,
26,14,136,,,,
26,14,137,,,,
26,14,138,,,,
26,14,139,1470.0,182.0,67.0,54.0
26,14,140,1386.0,190.0,75.0,51.0
26,14,141,1569.0,180.0,68.0,35.0
26,14,142,,,,
26,14,143,,,,
26,14,144,,,,
26,15,1,,,,
26,15,2,,,,
26,15,3,,,,
26,15,4,,,,
26,15,5,,,,
26,15,6,,,,
26,15,7,,,,
26,15,8,,,,
26,15,9,,,,
26,15,10,,,,
26,15,11,,,,
26,15,12,,,,
26,15,13,,,,
26,15,14,,,,
26,15,15,,,,
26,15,16,,,,
26,15,17,,,,
26,15,18,,,,
26,15,19,,,,
26,15,20,,,,
26,15,21,,,,
26,15,22,,,,
26,15,23,,,,
26,15,24,,,,
26,15,25,,,,
26,15,26,,,,
26,15,27,,,,
26,15,28,,,,
26,15,29,,,,
26,15,30,,,,
26,15,31,,,,
26,15,32,,,,
26,15,33,,,,
26,15,34,,,,
26,15,35,,,,
26,15,36,,,,
26,15,37,,,,
26,15,38,,,,
26,15,39,,,,
26,15,40,,,,
26,15,41,,,,
26,15,42,,,,
26,15,43,23.0,1.0,0.0,0.0
26,15,44,16.0,0.0,0.0,0.0
26,15,45,16.0,0.0,0.0,0.0
26,15,46,,,,
26,15,47,,,,
26,15,48,,,,
26,15,49,,,,
26,15,50,,,,
26,15,51,,,,
26,15,52,,,,
26,15,53,,,,
26,15,54,,,,
26,15,55,16.0,0.0,0.0,0.0
26,15,56,16.0,0.0,0.0,0.0
26,15,57,23.0,0.0,0.0,0.0
26,15,58,,,,
26,15,59,,,,
26,15,60,,,,
26,15,61,,,,
26,15,62,,,,
26,15,63,,,,
26,15,64,,,,
26,15,65,,,,
26,15,66,,,,
26,15,67,13.0,0.0,0.0,0.0
26,15,68,14.0,0.0,0.0,1.0
26,15,69,16.0,0.0,0.0,0.0
26,15,70,,,,
26,15,71,,,,
26,15,72,,,,
26,15,73,,,,
26,15,74,,,,
26,15,75,,,,
26,15,76,,,,
26,15,77,,,,
26,15,78,,,,
26,15,79,11.0,0.0,0.0,0.0
26,15,80,24.0,0.0,0.0,0.0
26,15,81,17.0,0.0,0.0,0.0
26,15,82,,,,
26,15,83,,,,
26,15,84,,,,
26,15,85,,,,
26,15,86,,,,
26,15,87,,,,
26,15,88,,,,
26,15,89,,,,
26,15,90,,,,
26,15,91,16.0,0.0,0.0,0.0
26,15,92,12.0,0.0,0.0,4.0
26,15,93,16.0,0.0,0.0,0.0
26,15,94,,,,
26,15,95,,,,
26,15,96,,,,
26,15,97,,,,
26,15,98,,,,
26,15,99,,,,
26,15,100,,,,
26,15,101,,,,
26,15,102,,,,
26,15,103,12.0,0.0,0.0,0.0
26,15,104,16.0,0.0,0.0,0.0
26,15,105,21.0,0.0,0.0,0.0
26,15,106,,,,
26,15,107,,,,
26,15,108,,,,
26,15,109,,,,
26,15,110,,,,
26,15,111,,,,
26,15,112,,,,
26,15,113,,,,
26,15,114,,,,
26,15,115,20.0,0.0,0.0,0.0
26,15,116,18.0,0.0,0.0,0.0
26,15,117,20.0,0.0,0.0,0.0
26,15,118,,,,
26,15,119,,,,
26,15,120,,,,
26,15,121,,,,
26,15,122,,,,
26,15,123,,,,
26,15,124,,,,
26,15,125,,,,
26,15,126,,,,
26,15,127,17.0,0.0,0.0,0.0
26,15,128,20.0,0.0,0.0,0.0
26,15,129,14.0,1.0,0.0,0.0
26,15,130,,,,
26,15,131,,,,
26,15,132,,,,
26,15,133,,,,
26,15,134,,,,
26,15,135,,,,
26,15,136,,,,
26,15,137,,,,
26,15,138,,,,
26,15,139,12.0,0.0,0.0,0.0
26,15,140,20.0,0.0,0.0,0.0
26,15,141,16.0,0.0,0.0,0.0
26,15,142,,,,
26,15,143,,,,
26,15,144,,,,
26,16,1,,,,
26,16,2,,,,
26,16,3,,,,
26,16,4,,,,
26,16,5,,,,
26,16,6,,,,
26,16,7,,,,
26,16,8,,,,
26,16,9,,,,
26,16,10,,,,
26,16,11,,,,
26,16,12,,,,
26,16,13,,,,
26,16,14,,,,
26,16,15,,,,
26,16,16,,,,
26,16,17,,,,
26,16,18,,,,
26,16,19,,,,
26,16,20,,,,
26,16,21,,,,
26,16,22,,,,
26,16,23,,,,
26,16,24,,,,
26,16,25,,,,
26,16,26,,,,
26,16,27,,,,
26,16,28,,,,
26,16,29,,,,
26,16,30,,,,
26,16,31,,,,
26,16,32,,,,
26,16,33,,,,
26,16,34,,,,
26,16,35,,,,
26,16,36,,,,
26,16,37,,,,
26,16,38,,,,
26,16,39,,,,
26,16,40,,,,
26,16,41,,,,
26,16,42,,,,
26,16,43,255.0,39.0,20.0,10.0
26,16,44,170.0,62.0,12.0,10.0
26,16,45,252.0,44.0,15.0,12.0
26,16,46,,,,
26,16,47,,,,
26,16,48,,,,
26,16,49,,,,
26,16,50,,,,
26,16,51,,,,
26,16,52,,,,
26,16,53,,,,
26,16,54,,,,
26,16,55,282.0,51.0,13.0,6.0
26,16,56,329.0,59.0,12.0,15.0
26,16,57,311.0,47.0,27.0,13.0
26,16,58,,,,
26,16,59,,,,
26,16,60,,,,
26,16,61,,,,
26,16,62,,,,
26,16,63,,,,
26,16,64,,,,
26,16,65,,,,
26,16,66,,,,
26,16,67,377.0,40.0,14.0,6.0
26,16,68,330.0,33.0,12.0,11.0
26,16,69,307.0,52.0,16.0,8.0
26,16,70,,,,
26,16,71,,,,
26,16,72,,,,
26,16,73,,,,
26,16,74,,,,
26,16,75,,,,
26,16,76,,,,
26,16,77,,,,
26,16,78,,,,
26,16,79,325.0,42.0,5.0,13.0
26,16,80,301.0,56.0,14.0,5.0
26,16,81,288.0,32.0,9.0,5.0
26,16,82,,,,
26,16,83,,,,
26,16,84,,,,
26,16,85,,,,
26,16,86,,,,
26,16,87,,,,
26,16,88,,,,
26,16,89,,,,
26,16,90,,,,
26,16,91,310.0,38.0,10.0,4.0
26,16,92,273.0,17.0,14.0,6.0
26,16,93,308.0,43.0,10.0,6.0
26,16,94,,,,
26,16,95,,,,
26,16,96,,,,
26,16,97,,,,
26,16,98,,,,
26,16,99,,,,
26,16,100,,,,
26,16,101,,,,
26,16,102,,,,
26,16,103,377.0,59.0,22.0,23.0
26,16,104,349.0,54.0,22.0,14.0
26,16,105,334.0,75.0,14.0,14.0
26,16,106,,,,
26,16,107,,,,
26,16,108,,,,
26,16,109,,,,
26,16,110,,,,
26,16,111,,,,
26,16,112,,,,
26,16,113,,,,
26,16,114,,,,
26,16,115,382.0,45.0,17.0,18.0
26,16,116,355.0,52.0,22.0,21.0
26,16,117,363.0,70.0,16.0,18.0
26,16,118,,,,
26,16,119,,,,
26,16,120,,,,
26,16,121,,,,
26,16,122,,,,
26,16,123,,,,
26,16,124,,,,
26,16,125,,,,
26,16,126,,,,
26,16,127,321.0,55.0,24.0,18.0
26,16,128,322.0,50.0,13.0,17.0
26,16,129,337.0,38.0,11.0,22.0
26,16,130,,,,
26,16,131,,,,
26,16,132,,,,
26,16,133,,,,
26,16,134,,,,
26,16,135,,,,
26,16,136,,,,
26,16,137,,,,
26,16,138,,,,
26,16,139,347.0,43.0,15.0,12.0
26,16,140,328.0,54.0,10.0,12.0
26,16,141,330.0,41.0,8.0,13.0
26,16,142,,,,
26,16,143,,,,
26,16,144,,,,
26,17,1,,,,
26,17,2,,,,
26,17,3,,,,
26,17,4,,,,
26,17,5,,,,
26,17,6,,,,
26,17,7,,,,
26,17,8,,,,
26,17,9,,,,
26,17,10,,,,
26,17,11,,,,
26,17,12,,,,
26,17,13,,,,
26,17,14,,,,
26,17,15,,,,
26,17,16,,,,
26,17,17,,,,
26,17,18,,,,
26,17,19,,,,
26,17,20,,,,
26,17,21,,,,
26,17,22,,,,
26,17,23,,,,
26,17,24,,,,
26,17,25,,,,
26,17,26,,,,
26,17,27,,,,
26,17,28,,,,
26,17,29,,,,
26,17,30,,,,
26,17,31,,,,
26,17,32,,,,
26,17,33,,,,
26,17,34,,,,
26,17,35,,,,
26,17,36,,,,
26,17,37,,,,
26,17,38,,,,
26,17,39,,,,
26,17,40,,,,
26,17,41,,,,
26,17,42,,,,
26,17,43,258.0,18.0,7.0,5.0
26,17,44,308.0,37.0,15.0,1.0
26,17,45,290.0,25.0,23.0,6.0
26,17,46,,,,
26,17,47,,,,
26,17,48,,,,
26,17,49,,,,
26,17,50,,,,
26,17,51,,,,
26,17,52,,,,
26,17,53,,,,
26,17,54,,,,
26,17,55,303.0,44.0,24.0,6.0
26,17,56,376.0,35.0,10.0,5.0
26,17,57,350.0,55.0,16.0,1.0
26,17,58,,,,
26,17,59,,,,
26,17,60,,,,
26,17,61,,,,
26,17,62,,,,
26,17,63,,,,
26,17,64,,,,
26,17,65,,,,
26,17,66,,,,
26,17,67,326.0,42.0,10.0,4.0
26,17,68,296.0,41.0,14.0,8.0
26,17,69,313.0,36.0,23.0,8.0
26,17,70,,,,
26,17,71,,,,
26,17,72,,,,
26,17,73,,,,
26,17,74,,,,
26,17,75,,,,
26,17,76,,,,
26,17,77,,,,
26,17,78,,,,
26,17,79,352.0,28.0,15.0,7.0
26,17,80,317.0,41.0,18.0,7.0
26,17,81,321.0,56.0,15.0,7.0
26,17,82,,,,
26,17,83,,,,
26,17,84,,,,
26,17,85,,,,
26,17,86,,,,
26,17,87,,,,
26,17,88,,,,
26,17,89,,,,
26,17,90,,,,
26,17,91,392.0,66.0,14.0,6.0
26,17,92,368.0,52.0,22.0,12.0
26,17,93,328.0,63.0,18.0,8.0
26,17,94,,,,
26,17,95,,,,
26,17,96,,,,
26,17,97,,,,
26,17,98,,,,
26,17,99,,,,
26,17,100,,,,
26,17,101,,,,
26,17,102,,,,
26,17,103,330.0,51.0,43.0,8.0
26,17,104,355.0,49.0,37.0,15.0
26,17,105,365.0,68.0,38.0,6.0
26,17,106,,,,
26,17,107,,,,
26,17,108,,,,
26,17,109,,,,
26,17,110,,,,
26,17,111,,,,
26,17,112,,,,
26,17,113,,,,
26,17,114,,,,
26,17,115,381.0,41.0,15.0,8.0
26,17,116,337.0,30.0,6.0,18.0
26,17,117,354.0,42.0,10.0,6.0
26,17,118,,,,
26,17,119,,,,
26,17,120,,,,
26,17,121,,,,
26,17,122,,,,
26,17,123,,,,
26,17,124,,,,
26,17,125,,,,
26,17,126,,,,
26,17,127,383.0,24.0,9.0,4.0
26,17,128,389.0,43.0,13.0,5.0
26,17,129,408.0,37.0,14.0,6.0
26,17,130,,,,
26,17,131,,,,
26,17,132,,,,
26,17,133,,,,
26,17,134,,,,
26,17,135,,,,
26,17,136,,,,
26,17,137,,,,
26,17,138,,,,
26,17,139,300.0,15.0,4.0,0.0
26,17,140,316.0,24.0,7.0,3.0
26,17,141,312.0,16.0,9.0,4.0
26,17,142,,,,
26,17,143,,,,
26,17,144,,,,
26,18,1,,,,
26,18,2,,,,
26,18,3,,,,
26,18,4,,,,
26,18,5,,,,
26,18,6,,,,
26,18,7,,,,
26,18,8,,,,
26,18,9,,,,
26,18,10,,,,
26,18,11,,,,
26,18,12,,,,
26,18,13,,,,
26,18,14,,,,
26,18,15,,,,
26,18,16,,,,
26,18,17,,,,
26,18,18,,,,
26,18,19,,,,
26,18,20,,,,
26,18,21,,,,
26,18,22,,,,
26,18,23,,,,
26,18,24,,,,
26,18,25,,,,
26,18,26,,,,
26,18,27,,,,
26,18,28,,,,
26,18,29,,,,
26,18,30,,,,
26,18,31,,,,
26,18,32,,,,
26,18,33,,,,
26,18,34,,,,
26,18,35,,,,
26,18,36,,,,
26,18,37,,,,
26,18,38,,,,
26,18,39,,,,
26,18,40,,,,
26,18,41,,,,
26,18,42,,,,
26,18,43,407.0,70.0,19.0,26.0
26,18,44,449.0,75.0,17.0,20.0
26,18,45,431.0,88.0,28.0,15.0
26,18,46,,,,
26,18,47,,,,
26,18,48,,,,
26,18,49,,,,
26,18,50,,,,
26,18,51,,,,
26,18,52,,,,
26,18,53,,,,
26,18,54,,,,
26,18,55,503.0,55.0,16.0,20.0
26,18,56,504.0,57.0,20.0,10.0
26,18,57,451.0,72.0,21.0,13.0
26,18,58,,,,
26,18,59,,,,
26,18,60,,,,
26,18,61,,,,
26,18,62,,,,
26,18,63,,,,
26,18,64,,,,
26,18,65,,,,
26,18,66,,,,
26,18,67,449.0,63.0,29.0,15.0
26,18,68,391.0,63.0,26.0,13.0
26,18,69,418.0,63.0,22.0,16.0
26,18,70,,,,
26,18,71,,,,
26,18,72,,,,
26,18,73,,,,
26,18,74,,,,
26,18,75,,,,
26,18,76,,,,
26,18,77,,,,
26,18,78,,,,
26,18,79,433.0,55.0,19.0,8.0
26,18,80,391.0,73.0,34.0,21.0
26,18,81,436.0,82.0,30.0,16.0
26,18,82,,,,
26,18,83,,,,
26,18,84,,,,
26,18,85,,,,
26,18,86,,,,
26,18,87,,,,
26,18,88,,,,
26,18,89,,,,
26,18,90,,,,
26,18,91,453.0,57.0,30.0,21.0
26,18,92,488.0,71.0,23.0,18.0
26,18,93,462.0,64.0,25.0,14.0
26,18,94,,,,
26,18,95,,,,
26,18,96,,,,
26,18,97,,,,
26,18,98,,,,
26,18,99,,,,
26,18,100,,,,
26,18,101,,,,
26,18,102,,,,
26,18,103,540.0,82.0,21.0,12.0
26,18,104,478.0,69.0,29.0,17.0
26,18,105,565.0,110.0,26.0,26.0
26,18,106,,,,
26,18,107,,,,
26,18,108,,,,
26,18,109,,,,
26,18,110,,,,
26,18,111,,,,
26,18,112,,,,
26,18,113,,,,
26,18,114,,,,
26,18,115,461.0,68.0,21.0,23.0
26,18,116,487.0,90.0,20.0,20.0
26,18,117,490.0,81.0,23.0,34.0
26,18,118,,,,
26,18,119,,,,
26,18,120,,,,
26,18,121,,,,
26,18,122,,,,
26,18,123,,,,
26,18,124,,,,
26,18,125,,,,
26,18,126,,,,
26,18,127,480.0,89.0,16.0,12.0
26,18,128,502.0,41.0,23.0,21.0
26,18,129,534.0,57.0,11.0,29.0
26,18,130,,,,
26,18,131,,,,
26,18,132,,,,
26,18,133,,,,
26,18,134,,,,
26,18,135,,,,
26,18,136,,,,
26,18,137,,,,
26,18,138,,,,
26,18,139,440.0,35.0,7.0,11.0
26,18,140,427.0,49.0,15.0,25.0
26,18,141,458.0,19.0,12.0,9.0
26,18,142,,,,
26,18,143,,,,
26,18,144,,,,
26,19,1,,,,
26,19,2,,,,
26,19,3,,,,
26,19,4,,,,
26,19,5,,,,
26,19,6,,,,
26,19,7,,,,
26,19,8,,,,
26,19,9,,,,
26,19,10,,,,
26,19,11,,,,
26,19,12,,,,
26,19,13,,,,
26,19,14,,,,
26,19,15,,,,
26,19,16,,,,
26,19,17,,,,
26,19,18,,,,
26,19,19,,,,
26,19,20,,,,
26,19,21,,,,
26,19,22,,,,
26,19,23,,,,
26,19,24,,,,
26,19,25,,,,
26,19,26,,,,
26,19,27,,,,
26,19,28,,,,
26,19,29,,,,
26,19,30,,,,
26,19,31,,,,
26,19,32,,,,
26,19,33,,,,
26,19,34,,,,
26,19,35,,,,
26,19,36,,,,
26,19,37,,,,
26,19,38,,,,
26,19,39,,,,
26,19,40,,,,
26,19,41,,,,
26,19,42,,,,
26,19,43,842.0,76.0,34.0,28.0
26,19,44,1017.0,102.0,27.0,21.0
26,19,45,1015.0,137.0,41.0,35.0
26,19,46,,,,
26,19,47,,,,
26,19,48,,,,
26,19,49,,,,
26,19,50,,,,
26,19,51,,,,
26,19,52,,,,
26,19,53,,,,
26,19,54,,,,
26,19,55,1192.0,185.0,55.0,30.0
26,19,56,1189.0,108.0,37.0,27.0
26,19,57,1207.0,121.0,42.0,39.0
26,19,58,,,,
26,19,59,,,,
26,19,60,,,,
26,19,61,,,,
26,19,62,,,,
26,19,63,,,,
26,19,64,,,,
26,19,65,,,,
26,19,66,,,,
26,19,67,1146.0,97.0,39.0,27.0
26,19,68,1144.0,140.0,27.0,31.0
26,19,69,1129.0,122.0,47.0,28.0
26,19,70,,,,
26,19,71,,,,
26,19,72,,,,
26,19,73,,,,
26,19,74,,,,
26,19,75,,,,
26,19,76,,,,
26,19,77,,,,
26,19,78,,,,
26,19,79,1070.0,119.0,47.0,28.0
26,19,80,1058.0,129.0,36.0,45.0
26,19,81,1109.0,143.0,45.0,22.0
26,19,82,,,,
26,19,83,,,,
26,19,84,,,,
26,19,85,,,,
26,19,86,,,,
26,19,87,,,,
26,19,88,,,,
26,19,89,,,,
26,19,90,,,,
26,19,91,1097.0,145.0,52.0,34.0
26,19,92,1069.0,128.0,43.0,28.0
26,19,93,1039.0,151.0,36.0,30.0
26,19,94,,,,
26,19,95,,,,
26,19,96,,,,
26,19,97,,,,
26,19,98,,,,
26,19,99,,,,
26,19,100,,,,
26,19,101,,,,
26,19,102,,,,
26,19,103,1171.0,196.0,55.0,35.0
26,19,104,1147.0,220.0,75.0,47.0
26,19,105,1165.0,241.0,70.0,40.0
26,19,106,,,,
26,19,107,,,,
26,19,108,,,,
26,19,109,,,,
26,19,110,,,,
26,19,111,,,,
26,19,112,,,,
26,19,113,,,,
26,19,114,,,,
26,19,115,1119.0,205.0,47.0,50.0
26,19,116,1191.0,190.0,70.0,41.0
26,19,117,1182.0,167.0,61.0,63.0
26,19,118,,,,
26,19,119,,,,
26,19,120,,,,
26,19,121,,,,
26,19,122,,,,
26,19,123,,,,
26,19,124,,,,
26,19,125,,,,
26,19,126,,,,
26,19,127,1110.0,140.0,44.0,33.0
26,19,128,1105.0,171.0,48.0,46.0
26,19,129,1139.0,123.0,39.0,43.0
26,19,130,,,,
26,19,131,,,,
26,19,132,,,,
26,19,133,,,,
26,19,134,,,,
26,19,135,,,,
26,19,136,,,,
26,19,137,,,,
26,19,138,,,,
26,19,139,1142.0,123.0,47.0,26.0
26,19,140,1077.0,113.0,32.0,33.0
26,19,141,1024.0,88.0,51.0,29.0
26,19,142,,,,
26,19,143,,,,
26,19,144,,,,
26,20,1,,,,
26,20,2,,,,
26,20,3,,,,
26,20,4,,,,
26,20,5,,,,
26,20,6,,,,
26,20,7,,,,
26,20,8,,,,
26,20,9,,,,
26,20,10,,,,
26,20,11,,,,
26,20,12,,,,
26,20,13,,,,
26,20,14,,,,
26,20,15,,,,
26,20,16,,,,
26,20,17,,,,
26,20,18,,,,
26,20,19,,,,
26,20,20,,,,
26,20,21,,,,
26,20,22,,,,
26,20,23,,,,
26,20,24,,,,
26,20,25,,,,
26,20,26,,,,
26,20,27,,,,
26,20,28,,,,
26,20,29,,,,
26,20,30,,,,
26,20,31,,,,
26,20,32,,,,
26,20,33,,,,
26,20,34,,,,
26,20,35,,,,
26,20,36,,,,
26,20,37,,,,
26,20,38,,,,
26,20,39,,,,
26,20,40,,,,
26,20,41,,,,
26,20,42,,,,
26,20,43,901.0,125.0,41.0,21.0
26,20,44,882.0,164.0,38.0,29.0
26,20,45,1019.0,179.0,32.0,24.0
26,20,46,,,,
26,20,47,,,,
26,20,48,,,,
26,20,49,,,,
26,20,50,,,,
26,20,51,,,,
26,20,52,,,,
26,20,53,,,,
26,20,54,,,,
26,20,55,1140.0,278.0,80.0,51.0
26,20,56,1150.0,285.0,62.0,49.0
26,20,57,1138.0,284.0,71.0,23.0
26,20,58,,,,
26,20,59,,,,
26,20,60,,,,
26,20,61,,,,
26,20,62,,,,
26,20,63,,,,
26,20,64,,,,
26,20,65,,,,
26,20,66,,,,
26,20,67,1043.0,183.0,38.0,50.0
26,20,68,1013.0,179.0,61.0,42.0
26,20,69,1100.0,215.0,72.0,35.0
26,20,70,,,,
26,20,71,,,,
26,20,72,,,,
26,20,73,,,,
26,20,74,,,,
26,20,75,,,,
26,20,76,,,,
26,20,77,,,,
26,20,78,,,,
26,20,79,949.0,211.0,45.0,29.0
26,20,80,1038.0,205.0,54.0,30.0
26,20,81,1075.0,225.0,46.0,39.0
26,20,82,,,,
26,20,83,,,,
26,20,84,,,,
26,20,85,,,,
26,20,86,,,,
26,20,87,,,,
26,20,88,,,,
26,20,89,,,,
26,20,90,,,,
26,20,91,1044.0,186.0,47.0,36.0
26,20,92,1036.0,162.0,44.0,39.0
26,20,93,1026.0,188.0,50.0,55.0
26,20,94,,,,
26,20,95,,,,
26,20,96,,,,
26,20,97,,,,
26,20,98,,,,
26,20,99,,,,
26,20,100,,,,
26,20,101,,,,
26,20,102,,,,
26,20,103,1075.0,304.0,60.0,31.0
26,20,104,1078.0,342.0,89.0,52.0
26,20,105,1096.0,335.0,78.0,47.0
26,20,106,,,,
26,20,107,,,,
26,20,108,,,,
26,20,109,,,,
26,20,110,,,,
26,20,111,,,,
26,20,112,,,,
26,20,113,,,,
26,20,114,,,,
26,20,115,1091.0,286.0,82.0,35.0
26,20,116,997.0,346.0,77.0,42.0
26,20,117,1108.0,296.0,64.0,27.0
26,20,118,,,,
26,20,119,,,,
26,20,120,,,,
26,20,121,,,,
26,20,122,,,,
26,20,123,,,,
26,20,124,,,,
26,20,125,,,,
26,20,126,,,,
26,20,127,1056.0,217.0,66.0,51.0
26,20,128,1086.0,207.0,67.0,36.0
26,20,129,1103.0,204.0,59.0,42.0
26,20,130,,,,
26,20,131,,,,
26,20,132,,,,
26,20,133,,,,
26,20,134,,,,
26,20,135,,,,
26,20,136,,,,
26,20,137,,,,
26,20,138,,,,
26,20,139,1057.0,158.0,32.0,34.0
26,20,140,1057.0,119.0,32.0,32.0
26,20,141,1047.0,109.0,33.0,25.0
26,20,142,,,,
26,20,143,,,,
26,20,144,,,,
26,21,1,,,,
26,21,2,,,,
26,21,3,,,,
26,21,4,,,,
26,21,5,,,,
26,21,6,,,,
26,21,7,,,,
26,21,8,,,,
26,21,9,,,,
26,21,10,,,,
26,21,11,,,,
26,21,12,,,,
26,21,13,,,,
26,21,14,,,,
26,21,15,,,,
26,21,16,,,,
26,21,17,,,,
26,21,18,,,,
26,21,19,,,,
26,21,20,,,,
26,21,21,,,,
26,21,22,,,,
26,21,23,,,,
26,21,24,,,,
26,21,25,,,,
26,21,26,,,,
26,21,27,,,,
26,21,28,,,,
26,21,29,,,,
26,21,30,,,,
26,21,31,,,,
26,21,32,,,,
26,21,33,,,,
26,21,34,,,,
26,21,35,,,,
26,21,36,,,,
26,21,37,,,,
26,21,38,,,,
26,21,39,,,,
26,21,40,,,,
26,21,41,,,,
26,21,42,,,,
26,21,43,694.0,73.0,23.0,11.0
26,21,44,736.0,85.0,39.0,30.0
26,21,45,755.0,97.0,51.0,18.0
26,21,46,,,,
26,21,47,,,,
26,21,48,,,,
26,21,49,,,,
26,21,50,,,,
26,21,51,,,,
26,21,52,,,,
26,21,53,,,,
26,21,54,,,,
26,21,55,870.0,97.0,41.0,29.0
26,21,56,873.0,107.0,40.0,24.0
26,21,57,851.0,105.0,45.0,21.0
26,21,58,,,,
26,21,59,,,,
26,21,60,,,,
26,21,61,,,,
26,21,62,,,,
26,21,63,,,,
26,21,64,,,,
26,21,65,,,,
26,21,66,,,,
26,21,67,751.0,90.0,31.0,26.0
26,21,68,769.0,88.0,33.0,20.0
26,21,69,764.0,97.0,26.0,18.0
26,21,70,,,,
26,21,71,,,,
26,21,72,,,,
26,21,73,,,,
26,21,74,,,,
26,21,75,,,,
26,21,76,,,,
26,21,77,,,,
26,21,78,,,,
26,21,79,788.0,102.0,45.0,29.0
26,21,80,787.0,85.0,27.0,22.0
26,21,81,745.0,95.0,31.0,24.0
26,21,82,,,,
26,21,83,,,,
26,21,84,,,,
26,21,85,,,,
26,21,86,,,,
26,21,87,,,,
26,21,88,,,,
26,21,89,,,,
26,21,90,,,,
26,21,91,790.0,94.0,34.0,27.0
26,21,92,798.0,101.0,34.0,24.0
26,21,93,769.0,86.0,36.0,27.0
26,21,94,,,,
26,21,95,,,,
26,21,96,,,,
26,21,97,,,,
26,21,98,,,,
26,21,99,,,,
26,21,100,,,,
26,21,101,,,,
26,21,102,,,,
26,21,103,804.0,142.0,44.0,25.0
26,21,104,799.0,124.0,52.0,36.0
26,21,105,766.0,137.0,52.0,33.0
26,21,106,,,,
26,21,107,,,,
26,21,108,,,,
26,21,109,,,,
26,21,110,,,,
26,21,111,,,,
26,21,112,,,,
26,21,113,,,,
26,21,114,,,,
