Day,timeSlot,Weather,Temperature,PM2.5
13,42,2.5,3.0,87.0
13,43,2.0,3.0,87.0
13,44,2.0,3.0,87.0
13,45,2.0,3.0,87.0
13,46,2.0,3.0,87.0
13,47,2.0,3.0,81.0
13,48,2.0,3.0,81.0
13,49,2.0,3.0,81.0
13,50,2.0,3.0,81.0
13,51,2.0,3.0,81.0
13,52,2.0,3.0,81.0
13,53,2.0,3.0,84.0
13,54,2.0,3.0,84.0
13,55,2.0,3.0,84.0
13,56,2.0,3.0,84.0
13,57,2.0,3.0,84.0
13,58,2.0,3.0,84.0
13,59,2.0,3.0,84.0
13,60,2.0,3.0,84.0
13,61,2.0,3.0,84.0
13,62,2.0,3.0,84.0
13,63,2.0,3.0,84.0
13,64,2.0,3.0,84.0
13,65,2.0,3.0,85.0
13,66,2.0,3.0,85.0
13,67,2.0,3.0,85.0
13,68,2.0,3.0,85.0
13,69,2.0,3.0,85.0
13,70,2.0,3.5,85.0
13,71,2.0,4.0,88.0
13,72,2.0,3.5,88.0
13,73,2.0,3.0,88.0
13,74,2.0,3.0,88.0
13,75,2.0,3.0,88.0
13,76,2.0,4.0,88.0
13,77,2.0,4.0,88.0
13,78,2.0,4.0,88.0
13,79,2.0,4.0,88.0
13,80,2.0,4.0,88.0
13,81,2.0,4.0,88.0
13,82,2.0,4.0,88.0
13,83,2.0,4.0,90.0
13,84,2.0,4.0,90.0
13,85,2.0,4.5,90.0
13,86,2.0,5.0,90.0
13,87,2.0,5.0,90.0
13,88,2.0,5.0,90.0
13,89,2.0,5.0,90.0
13,90,2.0,5.0,90.0
13,91,2.0,5.0,90.0
13,92,2.0,5.0,90.0
13,93,2.0,5.0,90.0
13,94,2.0,5.0,90.0
13,95,2.0,5.0,93.0
13,96,2.0,5.0,93.0
13,97,2.0,5.0,93.0
13,98,2.0,5.0,93.0
13,99,2.0,5.0,93.0
13,100,2.0,5.0,93.0
13,101,2.0,5.0,91.0
13,102,2.0,5.0,91.0
13,103,2.0,4.0,91.0
13,104,2.0,4.0,91.0
13,105,2.0,4.0,91.0
13,106,2.0,4.0,91.0
13,107,2.0,4.0,93.0
13,108,2.0,4.0,93.0
13,109,2.0,4.0,93.0
13,110,2.0,4.0,93.0
13,111,2.0,4.0,93.0
13,112,2.0,4.0,93.0
13,113,2.0,4.0,95.0
13,114,2.0,4.0,95.0
13,115,2.0,4.0,95.0
13,116,2.0,4.0,95.0
13,117,2.0,4.0,95.0
13,118,2.0,4.0,95.0
13,119,2.0,4.0,101.0
13,120,2.0,4.0,101.0
13,121,2.0,4.0,101.0
13,122,2.0,4.0,101.0
13,123,2.0,4.0,101.0
13,124,2.0,4.0,101.0
13,125,2.0,4.0,103.0
13,126,2.0,3.0,103.0
13,127,2.0,3.0,103.0
13,128,2.0,3.0,103.0
13,129,2.0,3.0,103.0
13,130,2.0,3.0,103.0
13,131,2.0,3.0,106.0
13,132,2.0,3.0,106.0
13,133,2.0,3.0,106.0
13,134,2.0,3.0,106.0
13,135,2.0,3.0,106.0
13,136,2.0,3.0,106.0
13,137,2.0,3.0,106.0
13,138,2.0,3.0,106.0
13,139,2.0,3.0,106.0
13,140,2.0,3.0,106.0
13,141,2.0,3.0,106.0
13,142,2.0,3.0,110.0
13,143,2.0,3.0,110.0
13,144,2.0,3.0,112.0
14,1,2.0,3.0,112.0
14,2,2.0,3.0,112.0
14,3,2.0,3.0,112.0
14,4,2.0,3.0,112.0
14,5,2.0,3.0,112.0
14,6,2.0,3.0,112.0
14,7,2.0,3.0,112.0
14,8,2.0,3.0,112.0
14,9,2.0,3.0,112.0
14,10,2.0,3.0,112.0
14,11,2.0,3.0,115.0
14,12,2.0,3.0,115.0
14,13,2.0,3.0,115.0
14,14,2.0,3.0,115.0
14,15,2.0,3.0,115.0
14,16,2.0,3.0,115.0
14,17,2.0,3.0,115.0
14,18,2.0,3.0,115.0
14,19,2.0,2.5,115.0
14,20,2.0,2.0,115.0
14,21,2.0,2.0,115.0
14,22,2.0,2.0,115.0
14,23,2.0,2.0,115.0
14,24,2.0,2.0,118.0
14,25,2.0,2.0,118.0
14,26,2.0,2.0,118.0
14,27,2.0,2.0,118.0
14,28,2.0,2.0,118.0
14,29,2.0,2.0,118.0
14,30,2.0,2.0,118.0
14,31,2.0,2.0,118.0
14,32,2.0,2.0,118.0
14,33,2.0,2.0,118.0
14,34,2.0,2.0,115.0
14,35,2.0,2.0,116.0
14,36,2.0,2.0,116.0
14,37,2.0,2.0,116.0
14,38,2.0,2.0,116.0
14,39,2.0,2.0,116.0
14,40,2.0,2.0,116.0
14,41,2.0,2.0,115.0
14,42,2.0,2.0,115.0
14,43,2.0,1.5,115.0
14,44,2.0,1.0,115.0
14,45,2.0,1.0,115.0
14,46,2.0,1.0,115.0
14,47,2.0,1.0,111.0
14,48,2.0,1.0,111.0
14,49,2.0,1.0,111.0
14,50,2.0,2.0,111.0
14,51,2.0,2.0,111.0
14,52,2.0,2.0,111.0
14,53,2.0,2.0,108.0
14,54,2.0,2.0,108.0
14,55,2.0,2.0,108.0
14,56,2.0,2.0,108.0
14,57,2.0,3.0,108.0
14,58,2.0,3.0,108.0
14,59,2.0,3.0,114.0
14,60,2.0,3.5,114.0
14,61,2.0,4.0,114.0
14,62,2.0,4.0,114.0
14,63,2.0,4.5,114.0
14,64,2.0,5.0,114.0
14,65,2.0,5.0,122.0
14,66,2.0,5.0,122.0
14,67,2.0,5.0,122.0
14,68,2.0,5.5,122.0
14,69,2.0,6.0,122.0
14,70,2.0,6.0,122.0
14,71,2.0,6.0,131.0
14,72,2.0,6.0,131.0
14,73,2.0,7.0,131.0
14,74,2.0,7.0,131.0
14,75,2.0,7.0,131.0
14,76,2.0,7.0,131.0
14,77,2.0,7.0,128.0
14,78,2.0,7.0,128.0
14,79,2.0,7.5,128.0
14,80,2.0,7.0,128.0
14,81,2.0,7.0,128.0
14,82,2.0,8.0,128.0
14,83,2.0,8.0,125.0
14,84,2.0,8.0,125.0
14,85,2.0,8.0,125.0
14,86,2.0,8.0,125.0
14,87,2.0,8.0,125.0
14,88,2.0,8.5,125.0
14,89,2.0,8.0,121.0
14,90,2.0,8.0,121.0
14,91,2.0,8.0,121.0
14,92,2.0,8.0,121.0
14,93,2.0,8.0,121.0
14,94,2.0,8.0,121.0
14,95,2.0,8.0,123.0
14,96,2.0,8.0,123.0
14,97,2.0,8.0,123.0
14,98,2.0,8.0,123.0
14,99,2.0,8.0,123.0
14,100,2.0,8.0,123.0
14,101,2.0,8.0,123.0
14,102,2.0,8.0,123.0
14,103,2.0,8.0,123.0
14,104,2.0,8.0,123.0
14,105,2.0,7.5,123.0
14,106,2.0,7.0,126.0
14,107,2.0,7.0,130.0
14,108,2.0,7.0,130.0
14,109,2.0,7.0,130.0
14,110,2.0,7.0,130.0
14,111,,,
14,112,2.0,7.0,130.0
14,113,2.0,7.0,129.0
14,114,2.0,7.0,129.0
14,115,2.0,7.0,129.0
14,116,2.0,7.0,129.0
14,117,2.0,7.0,129.0
14,118,2.0,7.0,129.0
14,119,2.0,7.0,129.0
14,120,2.0,7.0,129.0
14,121,2.0,7.0,129.0
14,122,2.0,7.0,129.0
14,123,2.0,7.0,129.0
14,124,2.0,7.0,135.0
14,125,2.0,7.0,141.0
14,126,2.0,7.0,141.0
14,127,2.0,7.0,141.0
14,128,2.0,7.0,141.0
14,129,2.0,7.0,141.0
14,130,2.0,7.0,141.0
14,131,2.0,7.0,141.0
14,132,2.0,7.0,153.0
14,133,3.0,7.0,153.0
14,134,3.0,7.0,153.0
14,135,3.0,7.0,153.0
14,136,3.0,6.0,153.0
14,137,,,
14,138,3.0,7.0,166.0
14,139,3.0,6.0,166.0
14,140,3.0,6.0,166.0
14,141,3.0,6.0,166.0
14,142,3.0,6.0,166.0
14,143,,,
14,144,,,
15,1,,,
15,2,,,
15,3,,,
15,4,3.0,5.0,174.0
15,5,3.0,5.0,176.0
15,6,3.0,5.0,176.0
15,7,3.0,5.0,176.0
15,8,3.0,5.0,176.0
15,9,3.0,5.0,176.0
15,10,3.0,5.0,176.0
15,11,3.0,5.0,188.0
15,12,3.0,5.0,188.0
15,13,3.0,5.0,188.0
15,14,3.0,5.0,188.0
15,15,3.0,5.0,188.0
15,16,3.0,5.0,188.0
15,17,3.0,5.0,188.0
15,18,3.0,5.0,188.0
15,19,3.0,5.0,187.0
15,20,3.0,5.0,187.0
15,21,3.0,5.0,187.0
15,22,3.0,5.0,187.0
15,23,3.0,5.0,187.0
15,24,3.0,5.0,187.0
15,25,3.0,5.0,179.0
15,26,3.0,5.0,179.0
15,27,3.0,5.0,179.0
15,28,3.0,5.0,179.0
15,29,3.0,4.0,179.0
15,30,3.0,4.0,168.0
15,31,3.0,4.0,168.0
15,32,3.0,4.0,168.0
15,33,3.0,4.0,168.0
15,34,3.0,4.0,168.0
15,35,3.0,4.0,161.0
15,36,3.0,4.0,161.0
15,37,3.0,4.0,161.0
15,38,3.0,4.0,161.0
15,39,3.0,4.0,161.0
15,40,3.0,4.0,161.0
15,41,3.0,4.0,154.0
15,42,2.5,4.0,154.0
15,43,2.0,4.0,154.0
15,44,2.0,4.0,154.0
15,45,2.0,4.0,154.0
15,46,2.0,4.0,154.0
15,47,,,
15,48,2.0,4.0,154.0
15,49,2.0,4.0,151.0
15,50,,,
15,51,,,
15,52,2.0,4.0,151.0
15,53,,,
15,54,,,
15,55,2.0,5.0,149.0
15,56,,,
15,57,,,
15,58,,,
15,59,2.0,6.0,146.0
15,60,,,
15,61,,,
15,62,2.0,7.0,146.0
15,63,,,
15,64,,,
15,65,2.0,8.0,141.0
15,66,2.0,8.0,141.0
15,67,,,
15,68,2.0,9.0,141.0
15,69,,,
15,70,2.0,9.0,141.0
15,71,,,
15,72,2.0,9.0,141.0
15,73,2.0,9.0,141.0
15,74,2.0,9.0,141.0
15,75,2.0,9.0,141.0
15,76,2.0,9.0,143.0
15,77,2.0,9.0,123.0
15,78,2.0,9.0,123.0
15,79,2.0,9.0,123.0
15,80,2.0,10.0,123.0
15,81,2.0,10.0,123.0
15,82,2.0,10.0,123.0
15,83,2.0,10.0,97.0
15,84,2.0,10.0,97.0
15,85,2.0,10.5,97.0
15,86,2.0,11.0,97.0
15,87,2.0,11.0,97.0
15,88,2.0,11.0,97.0
15,89,2.0,11.0,84.0
15,90,2.0,11.0,84.0
15,91,2.0,11.0,84.0
15,92,,,
15,93,2.0,11.0,84.0
15,94,2.0,11.0,84.0
15,95,,,
15,96,2.0,10.0,83.0
15,97,2.0,11.0,83.0
15,98,2.0,10.5,83.0
15,99,2.0,10.0,83.0
15,100,,,
15,101,2.0,10.0,83.0
15,102,2.0,10.0,83.0
15,103,2.0,10.0,83.0
15,104,2.0,9.0,83.0
15,105,2.0,9.0,83.0
15,106,2.0,9.0,81.0
15,107,2.0,9.0,80.0
15,108,2.0,8.0,80.0
15,109,2.0,8.0,80.0
15,110,2.0,8.0,80.0
15,111,2.0,8.0,80.0
15,112,2.0,8.0,80.0
15,113,2.0,7.0,79.0
15,114,2.0,7.0,79.0
15,115,2.0,7.0,79.0
15,116,2.0,7.0,79.0
15,117,2.0,7.0,79.0
15,118,,,
15,119,2.0,7.0,90.0
15,120,2.0,7.0,90.0
15,121,2.0,7.0,90.0
15,122,,,
15,123,2.0,6.0,90.0
15,124,,,
15,125,2.0,6.0,90.0
15,126,2.0,6.0,90.0
15,127,2.0,6.0,90.0
15,128,2.0,6.0,90.0
15,129,2.0,6.0,90.0
15,130,,,
15,131,2.0,6.0,117.0
15,132,2.0,6.0,117.0
15,133,2.0,6.0,117.0
15,134,2.0,5.0,117.0
15,135,2.0,5.0,117.0
15,136,2.0,5.0,117.0
15,137,2.0,5.0,134.0
15,138,2.0,5.0,134.0
15,139,2.0,5.0,134.0
15,140,2.0,5.0,134.0
15,141,2.0,5.0,134.0
15,142,2.0,5.0,134.0
15,143,2.0,5.0,132.0
15,144,2.0,4.5,132.0
16,1,2.0,4.0,132.0
16,2,2.0,4.0,132.0
16,3,2.0,4.0,132.0
16,4,2.0,4.0,132.0
16,5,2.0,4.0,128.0
16,6,2.0,4.0,128.0
16,7,2.0,4.0,128.0
16,8,2.0,4.0,128.0
16,9,2.0,3.5,128.0
16,10,2.0,3.0,128.0
16,11,2.0,3.0,128.0
16,12,2.0,3.0,128.0
16,13,2.0,3.0,136.0
16,14,2.0,3.0,136.0
16,15,2.0,3.0,136.0
16,16,2.0,3.0,136.0
16,17,2.0,3.0,136.0
16,18,2.0,3.0,136.0
16,19,2.0,3.0,136.0
16,20,2.0,3.0,136.0
16,21,2.0,3.0,136.0
16,22,2.0,3.0,139.0
16,23,2.0,3.0,143.0
16,24,2.0,3.0,143.0
16,25,2.0,3.0,143.0
16,26,2.0,3.0,143.0
16,27,2.0,3.0,143.0
16,28,2.0,3.0,143.0
16,29,2.0,3.0,127.0
16,30,2.0,3.0,127.0
16,31,2.0,3.0,127.0
16,32,2.0,3.0,127.0
16,33,2.0,3.0,127.0
16,34,2.0,3.0,127.0
16,35,2.0,2.0,120.0
16,36,2.0,3.0,120.0
16,37,2.0,3.0,120.0
16,38,2.0,2.0,120.0
16,39,2.0,2.0,120.0
16,40,2.0,2.0,120.0
16,41,2.0,2.0,119.0
16,42,2.0,2.0,119.0
16,43,2.0,3.0,119.0
16,44,2.0,3.0,119.0
16,45,2.0,3.0,119.0
16,46,8.0,3.0,119.0
16,47,8.0,3.0,115.0
16,48,8.0,3.0,115.0
16,49,8.0,3.0,115.0
16,50,8.0,3.0,115.0
16,51,8.0,3.0,115.0
16,52,8.0,3.0,115.0
16,53,8.0,3.0,111.0
16,54,8.0,3.0,111.0
16,55,8.0,3.0,111.0
16,56,8.0,3.0,111.0
16,57,8.0,3.0,111.0
16,58,8.0,3.0,111.0
16,59,8.0,3.0,117.0
16,60,8.0,3.0,117.0
16,61,8.0,4.0,117.0
16,62,8.0,4.0,117.0
16,63,8.0,4.5,117.0
16,64,8.0,5.0,117.0
16,65,8.0,5.5,128.0
16,66,8.0,6.0,128.0
16,67,8.0,6.0,128.0
16,68,8.0,6.0,128.0
16,69,2.0,7.0,128.0
16,70,2.0,8.0,128.0
16,71,2.0,8.0,128.0
16,72,2.0,8.5,149.0
16,73,2.0,9.0,149.0
16,74,2.0,9.0,149.0
16,75,2.0,9.0,149.0
16,76,2.0,9.0,149.0
16,77,2.0,9.0,161.0
16,78,2.0,10.0,161.0
16,79,2.0,10.0,161.0
16,80,2.0,10.0,161.0
16,81,2.0,10.0,161.0
16,82,2.0,10.0,161.0
16,83,2.0,10.0,153.0
16,84,2.0,10.0,153.0
16,85,2.0,11.0,153.0
16,86,2.0,11.0,153.0
16,87,2.0,11.0,153.0
16,88,2.0,11.0,153.0
16,89,2.0,11.0,128.0
16,90,2.0,11.0,128.0
16,91,2.0,11.0,128.0
16,92,2.0,11.0,128.0
16,93,2.0,11.0,128.0
16,94,2.0,11.0,128.0
16,95,2.0,11.0,122.0
16,96,2.0,11.0,122.0
16,97,2.0,11.0,122.0
16,98,2.0,11.0,122.0
16,99,2.0,11.0,122.0
16,100,,,
16,101,2.0,11.0,115.0
16,102,2.0,11.0,115.0
16,103,2.0,10.5,115.0
16,104,2.0,10.0,115.0
16,105,2.0,10.0,115.0
16,106,2.0,10.0,115.0
16,107,2.0,10.0,106.0
16,108,2.0,10.0,106.0
16,109,,,
16,110,2.0,9.0,106.0
16,111,2.0,9.0,106.0
16,112,2.0,9.0,106.0
16,113,2.0,9.0,108.0
16,114,2.0,9.0,108.0
16,115,2.0,9.0,108.0
16,116,,,
16,117,2.0,8.0,108.0
16,118,2.0,8.0,108.0
16,119,,,
16,120,2.0,8.0,120.0
16,121,,,
16,122,2.0,9.0,120.0
16,123,3.0,8.0,120.0
16,124,,,
16,125,3.0,8.0,119.0
16,126,3.0,8.0,119.0
16,127,,,
16,128,3.0,8.0,119.0
16,129,,,
16,130,3.0,9.0,119.0
16,131,3.0,9.0,113.0
16,132,3.0,9.0,113.0
16,133,4.0,9.0,113.0
16,134,4.0,8.0,113.0
16,135,,,
16,136,4.0,8.0,113.0
16,137,4.0,7.5,113.0
16,138,4.0,7.0,108.0
16,139,4.0,7.0,108.0
16,140,4.0,7.0,108.0
16,141,4.0,7.0,108.0
16,142,4.0,7.0,108.0
16,143,4.0,7.0,105.0
16,144,4.0,7.0,105.0
17,1,4.0,7.0,105.0
17,2,4.0,7.0,105.0
17,3,4.0,7.0,105.0
17,4,4.0,7.0,105.0
17,5,4.0,7.0,112.0
17,6,4.0,7.0,112.0
17,7,4.0,7.0,112.0
17,8,4.0,7.0,112.0
17,9,4.0,7.0,112.0
17,10,4.0,7.0,112.0
17,11,4.0,7.0,118.0
17,12,4.0,7.0,118.0
17,13,4.0,7.0,118.0
17,14,4.0,7.0,118.0
17,15,4.0,6.5,118.0
17,16,4.0,6.0,118.0
17,17,4.0,6.0,115.0
17,18,4.0,6.0,115.0
17,19,4.0,6.0,115.0
17,20,4.0,6.0,115.0
17,21,4.0,6.0,115.0
17,22,4.0,6.0,115.0
17,23,4.0,6.0,117.0
17,24,4.0,6.0,117.0
17,25,4.0,6.0,117.0
17,26,4.0,6.0,117.0
17,27,4.0,6.0,117.0
17,28,4.0,6.0,117.0
17,29,4.0,6.0,117.0
17,30,4.0,6.0,110.0
17,31,4.0,6.0,110.0
17,32,4.0,6.0,110.0
17,33,4.0,6.0,110.0
17,34,4.0,6.0,110.0
17,35,4.0,6.0,110.0
17,36,4.0,6.0,102.0
17,37,4.0,6.0,102.0
17,38,4.0,6.0,102.0
17,39,4.0,6.0,102.0
17,40,4.0,6.0,102.0
17,41,4.0,6.0,102.0
17,42,4.0,6.0,104.0
17,43,8.0,6.0,104.0
17,44,8.0,6.0,104.0
17,45,8.0,6.0,104.0
17,46,8.0,6.0,104.0
17,47,8.0,6.0,97.0
17,48,8.0,6.0,97.0
17,49,,,
17,50,8.0,6.0,97.0
17,51,4.0,6.0,97.0
17,52,4.0,6.0,97.0
17,53,4.0,6.0,93.0
17,54,4.0,6.0,93.0
17,55,4.0,6.0,93.0
17,56,4.0,6.0,93.0
17,57,4.0,6.0,93.0
17,58,4.0,6.0,93.0
17,59,4.0,6.0,75.0
17,60,4.0,6.0,75.0
17,61,,,
17,62,4.0,6.0,75.0
17,63,4.0,6.0,75.0
17,64,,,
17,65,4.0,6.0,75.0
17,66,4.0,6.0,55.0
17,67,4.0,6.0,55.0
17,68,4.0,6.0,55.0
17,69,4.0,6.0,55.0
17,70,4.0,6.0,55.0
17,71,4.0,6.0,58.0
17,72,4.0,6.0,58.0
17,73,,,
17,74,4.0,6.0,58.0
17,75,4.0,6.0,58.0
17,76,4.0,6.0,58.0
17,77,4.0,6.0,53.0
17,78,4.0,6.0,53.0
17,79,4.0,6.0,53.0
17,80,4.0,6.0,53.0
17,81,4.0,6.0,53.0
17,82,4.0,6.0,53.0
17,83,4.0,6.0,51.0
17,84,4.0,6.0,51.0
17,85,4.0,6.0,51.0
17,86,4.0,6.0,51.0
17,87,4.0,6.0,51.0
17,88,4.0,6.0,51.0
17,89,4.0,6.0,50.0
17,90,4.0,6.0,50.0
17,91,4.0,6.0,50.0
17,92,4.0,6.0,50.0
17,93,4.0,6.0,50.0
17,94,4.0,6.0,50.0
17,95,4.0,6.0,48.0
17,96,4.0,6.0,48.0
17,97,4.0,6.0,48.0
17,98,,,
17,99,4.0,6.0,48.0
17,100,4.0,6.0,48.0
17,101,4.0,6.0,52.0
17,102,4.0,6.0,52.0
17,103,4.0,6.0,52.0
17,104,4.0,6.0,52.0
17,105,4.0,6.0,52.0
17,106,,,
17,107,4.0,6.0,67.0
17,108,4.0,6.0,67.0
17,109,4.0,5.0,67.0
17,110,4.0,5.0,67.0
17,111,4.0,5.0,67.0
17,112,4.0,5.0,67.0
17,113,4.0,5.0,85.0
17,114,4.0,5.0,85.0
17,115,4.0,5.0,85.0
17,116,4.0,5.0,85.0
17,117,4.0,5.0,85.0
17,118,4.0,5.0,85.0
17,119,,,
17,120,4.0,5.0,106.0
17,121,,,
17,122,4.0,4.0,106.0
17,123,2.0,4.0,106.0
17,124,2.0,4.0,106.0
17,125,2.0,4.0,102.0
17,126,2.0,4.0,102.0
17,127,2.0,3.0,102.0
17,128,2.0,3.0,102.0
17,129,2.0,3.0,102.0
17,130,2.0,3.0,102.0
17,131,2.0,3.0,96.0
17,132,2.0,3.0,96.0
17,133,3.0,3.0,96.0
17,134,3.0,3.0,96.0
17,135,3.0,3.0,96.0
17,136,3.0,4.0,96.0
17,137,3.0,4.0,96.0
17,138,3.0,4.0,96.0
17,139,3.0,3.0,96.0
17,140,3.0,3.0,96.0
17,141,3.0,3.0,96.0
17,142,3.0,3.0,91.0
17,143,3.0,3.0,88.0
17,144,3.0,3.0,88.0
18,1,3.0,3.0,88.0
18,2,3.0,3.0,88.0
18,3,3.0,3.0,88.0
18,4,3.0,3.0,88.0
18,5,3.0,3.0,88.0
18,6,3.0,3.0,82.0
18,7,3.0,3.0,82.0
18,8,3.0,3.0,82.0
18,9,3.0,3.0,82.0
18,10,3.0,3.0,82.0
18,11,3.0,3.0,78.0
18,12,3.0,3.0,78.0
18,13,3.0,3.0,78.0
18,14,3.0,3.0,78.0
18,15,3.0,3.0,78.0
18,16,3.0,3.0,78.0
18,17,3.0,3.0,74.0
18,18,3.0,3.0,74.0
18,19,3.0,3.0,74.0
18,20,3.0,3.0,74.0
18,21,3.0,3.0,74.0
18,22,3.0,3.0,74.0
18,23,3.0,3.0,72.0
18,24,3.0,3.0,72.0
18,25,3.0,3.0,72.0
18,26,3.0,2.0,72.0
18,27,3.0,2.0,72.0
18,28,3.0,3.0,72.0
18,29,3.0,2.5,72.0
18,30,3.0,2.0,72.0
18,31,3.0,2.0,72.0
18,32,3.0,2.0,72.0
18,33,3.0,2.0,72.0
18,34,3.0,2.5,72.0
18,35,3.0,3.0,72.0
18,36,3.0,3.0,72.0
18,37,3.0,3.0,72.0
18,38,3.0,3.0,72.0
18,39,3.0,3.0,72.0
18,40,3.0,3.0,72.0
18,41,3.0,3.0,81.0
18,42,3.0,3.0,81.0
18,43,2.0,3.0,81.0
18,44,2.0,3.0,81.0
18,45,2.0,3.0,81.0
18,46,2.0,3.0,81.0
18,47,,,
18,48,2.0,3.0,100.0
18,49,2.0,3.0,100.0
18,50,,,
18,51,2.0,4.0,100.0
18,52,,,
18,53,2.0,4.0,153.0
18,54,,,
18,55,,,
18,56,2.0,4.0,153.0
18,57,,,
18,58,2.0,4.0,153.0
18,59,,,
18,60,2.0,4.0,271.0
18,61,,,
18,62,9.0,5.0,271.0
18,63,,,
18,64,,,
18,65,,,
18,66,2.0,5.0,200.0
18,67,2.0,5.0,200.0
18,68,2.0,5.0,200.0
18,69,,,
18,70,2.0,6.0,200.0
18,71,2.0,6.0,227.0
18,72,2.0,6.0,227.0
18,73,,,
18,74,2.0,6.0,227.0
18,75,2.0,6.0,227.0
18,76,2.0,7.0,227.0
18,77,9.0,7.0,247.0
18,78,9.0,6.0,247.0
18,79,9.0,6.0,247.0
18,80,9.0,5.0,247.0
18,81,,,
18,82,2.0,5.0,247.0
18,83,2.0,5.0,247.0
18,84,,,
18,85,9.0,6.0,263.0
18,86,9.0,6.0,263.0
18,87,2.0,6.0,263.0
18,88,2.0,6.0,263.0
18,89,9.0,6.0,276.0
18,90,9.0,6.0,276.0
18,91,9.0,6.0,276.0
18,92,,,
18,93,9.0,5.0,276.0
18,94,9.0,6.0,276.0
18,95,9.0,5.0,263.0
18,96,,,
18,97,2.0,5.0,263.0
18,98,2.0,5.0,263.0
18,99,2.0,5.0,263.0
18,100,2.0,5.0,263.0
18,101,,,
18,102,2.0,5.0,260.0
18,103,2.0,5.0,260.0
18,104,,,
18,105,2.0,5.0,260.0
18,106,2.0,5.0,260.0
18,107,2.0,5.0,244.0
18,108,2.0,5.0,244.0
18,109,2.0,5.0,244.0
18,110,2.0,4.0,244.0
18,111,2.0,4.0,244.0
18,112,2.0,4.0,244.0
18,113,2.0,4.0,232.0
18,114,,,
18,115,,,
18,116,2.0,4.0,232.0
18,117,,,
18,118,2.0,3.0,232.0
18,119,2.0,3.0,238.0
18,120,2.0,3.0,238.0
18,121,,,
18,122,2.0,3.0,238.0
18,123,2.0,3.0,238.0
18,124,,,
18,125,2.0,3.0,238.0
18,126,,,
18,127,2.0,3.0,238.0
18,128,,,
18,129,,,
18,130,2.0,3.0,230.0
18,131,,,
18,132,2.0,3.0,203.0
18,133,2.0,3.0,203.0
18,134,,,
18,135,2.0,3.0,203.0
18,136,,,
18,137,2.0,3.0,203.0
18,138,2.0,3.0,203.0
18,139,2.0,3.0,203.0
18,140,2.0,3.0,203.0
18,141,2.0,3.0,203.0
18,142,2.0,3.0,195.0
18,143,2.0,3.0,195.0
18,144,2.0,3.0,195.0
19,1,2.0,3.0,195.0
19,2,2.0,3.0,195.0
19,3,2.0,3.0,195.0
19,4,2.0,3.0,198.0
19,5,2.0,2.0,203.0
19,6,1.0,2.0,203.0
19,7,1.0,2.0,203.0
19,8,1.0,2.0,203.0
19,9,1.0,2.0,203.0
19,10,1.0,2.0,203.0
19,11,1.0,2.0,199.0
19,12,1.0,2.0,199.0
19,13,1.0,2.0,199.0
19,14,1.0,2.0,199.0
19,15,1.0,2.0,199.0
19,16,1.0,2.0,199.0
19,17,1.0,1.0,199.0
19,18,1.0,1.0,186.0
19,19,1.0,1.0,186.0
19,20,1.0,1.0,186.0
19,21,1.0,1.0,186.0
19,22,1.0,1.0,186.0
19,23,1.0,1.0,173.0
19,24,1.0,1.0,173.0
19,25,1.0,1.0,173.0
19,26,1.0,1.0,173.0
19,27,1.0,1.0,173.0
19,28,1.0,1.0,173.0
19,29,1.0,1.0,173.0
19,30,1.0,1.0,159.0
19,31,1.0,1.0,159.0
19,32,1.0,0.5,159.0
19,33,1.0,0.0,159.0
19,34,1.0,0.0,159.0
19,35,1.0,0.0,150.0
19,36,1.0,0.0,150.0
19,37,1.0,0.0,150.0
19,38,1.0,0.0,150.0
19,39,1.0,0.0,150.0
19,40,1.0,0.0,150.0
19,41,1.0,0.0,148.0
19,42,1.0,0.0,148.0
19,43,2.0,0.0,148.0
19,44,2.0,0.0,148.0
19,45,2.0,0.0,148.0
19,46,2.0,0.0,148.0
19,47,2.0,0.0,151.0
19,48,2.0,0.0,151.0
19,49,,,
19,50,2.0,0.0,151.0
19,51,,,
19,52,2.0,1.0,151.0
19,53,,,
19,54,2.0,1.0,160.0
19,55,,,
19,56,2.0,2.0,160.0
19,57,,,
19,58,2.0,2.0,160.0
19,59,,,
19,60,2.0,3.0,160.0
19,61,2.0,3.0,160.0
19,62,,,
19,63,2.0,3.0,160.0
19,64,,,
19,65,2.0,3.0,160.0
19,66,,,
19,67,2.0,3.0,160.0
19,68,2.0,3.0,160.0
19,69,,,
19,70,2.0,4.0,160.0
19,71,2.0,4.0,160.0
19,72,2.0,4.0,151.0
19,73,2.0,4.0,151.0
19,74,2.0,4.0,151.0
19,75,2.0,4.0,151.0
19,76,2.0,4.0,151.0
19,77,2.0,4.0,124.0
19,78,,,
19,79,2.0,4.5,124.0
19,80,2.0,5.0,124.0
19,81,2.0,5.0,124.0
19,82,2.0,5.0,124.0
19,83,2.0,5.0,114.0
19,84,2.0,5.0,114.0
19,85,2.0,5.0,114.0
19,86,2.0,5.0,114.0
19,87,,,
19,88,2.0,5.0,114.0
19,89,2.0,5.0,103.0
19,90,2.0,5.0,103.0
19,91,2.0,5.0,103.0
19,92,2.0,5.0,103.0
19,93,,,
19,94,2.0,5.0,103.0
19,95,2.0,5.0,96.0
19,96,2.0,5.0,96.0
19,97,2.0,5.0,96.0
19,98,,,
19,99,2.0,4.0,96.0
19,100,2.0,4.0,96.0
19,101,2.0,4.0,96.0
